Distance	Si	Ti	Al	Mg	Fe	Mn	Ca	SumCat	Xalm	Xsps	Xprp	Xgrs	XMg	ratio_CaFe
7260	3.00381261	0.00343135	1.95489562	0.3179774	2.58115405	0.08664258	0.05669357	8.02612759	0.8483872	0.0285091	0.10445889	0.01864482	0.10960093	0.02198627
7270	3.01341334	0.00367088	1.95964028	0.31404439	2.55577942	0.08481566	0.05751666	8.01731062	0.84868918	0.02816517	0.10402377	0.01912187	0.10909558	0.02249847
7280	2.99896198	0.00335341	1.97696021	0.31426928	2.55913077	0.08521396	0.0608118	8.01970763	0.84776867	0.02827057	0.10378998	0.02017078	0.10900933	0.02378198
7290	3.0091592	0.00327253	1.96857476	0.31958416	2.54949154	0.08362595	0.05867346	8.01429706	0.84683349	0.02781715	0.10580369	0.01954567	0.11097258	0.02306202
7300	3.01584235	0.00332677	1.96344406	0.30880244	2.54748155	0.08569148	0.06382201	8.00980703	0.8477559	0.02853956	0.10243586	0.02126869	0.1077474	0.02507623
7310	2.990606	0.00336964	1.98037436	0.32039648	2.55974568	0.08420097	0.0645691	8.02841212	0.84529525	0.02783764	0.10551148	0.02135564	0.11088859	0.02524777
7320	2.99301392	0.00330557	1.9766552	0.31714755	2.56391297	0.08337069	0.06596296	8.02733697	0.84620075	0.02754644	0.10444824	0.02180457	0.10979938	0.02575708
7330	2.9937085	0.00341917	1.97965308	0.31613393	2.56295287	0.0826931	0.06388536	8.02376212	0.84728995	0.02737529	0.1041782	0.02115656	0.10940606	0.02496356
7340	2.98612593	0.00358733	1.98959139	0.31611255	2.56310707	0.08266132	0.0624231	8.02737339	0.847796	0.02737356	0.10415891	0.02067153	0.10932372	0.02437342
7350	2.99641738	0.00330004	1.9800203	0.30944681	2.56717549	0.08243056	0.06159759	8.02015667	0.85002218	0.02729517	0.10227273	0.02040992	0.1073777	0.02402875
7360	2.98800767	0.0033105	1.98456646	0.31024718	2.5700821	0.08189429	0.0656438	8.0290452	0.84911729	0.02707227	0.10210111	0.02170932	0.10726255	0.02556112
7370	2.96896365	0.00348084	2.00222523	0.31406907	2.58598232	0.07873281	0.06162784	8.03850431	0.85168907	0.02604471	0.10210439	0.02039358	0.10684154	0.02392667
7380	2.99403193	0.00320678	1.98769992	0.30602287	2.56664085	0.08286581	0.05926379	8.0183069	0.85143681	0.02749632	0.10140747	0.01965939	0.10640179	0.02310312
7390	2.99518072	0.00323875	1.98394682	0.31194457	2.5655234	0.08126048	0.05726651	8.020853	0.85067045	0.02694577	0.10339624	0.01898755	0.10837509	0.02235626
7400	2.99517677	0.00328508	1.98982386	0.30722269	2.56481172	0.08112623	0.05682658	8.0149795	0.85213658	0.02695637	0.10203297	0.01887409	0.10691957	0.02217456
7410	2.99120729	0.00321128	1.99145717	0.3065532	2.57141513	0.08088242	0.05540529	8.01957391	0.8531089	0.0268343	0.10167495	0.01838185	0.10648341	0.02156586
7420	2.98689496	0.00350686	1.99435671	0.30476053	2.57709508	0.08190267	0.05283704	8.0234858	0.85438058	0.02714757	0.10097663	0.01749522	0.10566134	0.02048424
7430	2.99324925	0.00310376	1.9834356	0.3027102	2.5806825	0.08173775	0.05740192	8.02153738	0.85383244	0.02704493	0.10012373	0.0189989	0.10489052	0.02224656
7440	3.03548412	0.00347672	1.93128387	0.30788526	2.57457535	0.08064851	0.05007666	8.00736394	0.85451127	0.02676722	0.10210309	0.01661842	0.1066866	0.0194696
7450	2.99986696	0.00334551	1.98755448	0.30222776	2.57226591	0.07913638	0.0444039	8.01721967	0.85817953	0.02642173	0.10060998	0.01478875	0.10490753	0.01726152
7460	2.99057791	0.00330721	1.98507077	0.31519067	2.59037255	0.07841905	0.04040863	8.02392494	0.85666693	0.02594424	0.10403264	0.01335619	0.10826383	0.01561732
7470	2.99378657	0.00321856	1.98040656	0.32254316	2.58267499	0.07801226	0.04069491	8.02424616	0.85418118	0.02579675	0.10653387	0.0134882	0.11085724	0.01579636
7480	2.99654387	0.00321233	1.97679957	0.32423039	2.58466812	0.07673756	0.03905114	8.02244504	0.85484201	0.02541091	0.10681965	0.01292743	0.11103252	0.01513673
7490	2.99225955	0.0033792	1.98463317	0.32551535	2.58525559	0.07556397	0.03596238	8.02152011	0.85576097	0.02505453	0.10726238	0.01192212	0.1112912	0.01394597
7500	2.99309253	0.00344994	1.97223757	0.34499486	2.58176361	0.07500477	0.03647743	8.02777438	0.85037694	0.02476121	0.11284053	0.01202132	0.11701244	0.01412836
7510	2.98277309	0.00334864	1.99106092	0.33257327	2.58747019	0.07476874	0.03602607	8.02962766	0.85427323	0.02471156	0.10942081	0.01187206	0.1134728	0.01392091
7520	3.00471574	0.00319777	1.9661122	0.32084411	2.59112237	0.07522313	0.03598659	8.02085889	0.85712538	0.02487883	0.10611141	0.01188438	0.11014607	0.0138749
7530	3.00110718	0.003395	1.97265688	0.33375547	2.58028687	0.07294183	0.03370934	8.02048619	0.85444398	0.02417613	0.11021418	0.01116571	0.11420069	0.0130672
7540	2.98774531	0.00352541	1.99120493	0.32046229	2.58932235	0.07292155	0.03563084	8.02556116	0.85802664	0.02418256	0.10600001	0.01179079	0.10991575	0.01375055
7550	3.00595433	0.00325081	1.96450593	0.32695633	2.58758197	0.0740146	0.03387822	8.02105244	0.85621173	0.02448737	0.10809611	0.01120479	0.11206782	0.0130818
7560	2.99085427	0.00338586	1.98668395	0.32559713	2.58547269	0.07195688	0.03658605	8.02429898	0.85622284	0.02382133	0.10784766	0.01210817	0.11182042	0.01415161
7570	2.9893871	0.00367531	1.98914587	0.31939541	2.58985933	0.07297504	0.03683305	8.02345817	0.85791149	0.0241739	0.10570727	0.01220733	0.10967015	0.01425018
7580	2.98959946	0.00338769	1.98851186	0.32039629	2.58824824	0.07371597	0.0375144	8.02425541	0.85711992	0.02441119	0.10606238	0.01240651	0.11009895	0.0145
7590	3.00007481	0.00334957	1.9823476	0.3205064	2.57897405	0.07210978	0.03779801	8.01564344	0.85689866	0.02398886	0.10652344	0.01258904	0.11052891	0.01470774
7600	3.0047698	0.00335613	1.9745823	0.3200488	2.58334794	0.07135153	0.03703317	8.01467616	0.8578582	0.02370087	0.10614133	0.0122996	0.11009948	0.01438819
7610	2.99722542	0.0032709	1.98226813	0.32156634	2.58344442	0.07110788	0.03934853	8.01850763	0.85681093	0.02358779	0.10656974	0.01303153	0.11060065	0.01525388
7620	3.01050939	0.00323059	1.97115329	0.32466822	2.57219825	0.06953749	0.0393413	8.01083838	0.85582308	0.02314095	0.10795641	0.01307957	0.11198448	0.0153198
7630	2.99726327	0.00316039	1.98119569	0.32971363	2.5800204	0.06793192	0.03701467	8.02165702	0.85597274	0.02256529	0.10916753	0.01229445	0.11304986	0.01437874
7640	2.99736438	0.00330137	1.9839085	0.32647039	2.58086372	0.06808735	0.0363166	8.01844769	0.85702458	0.02262374	0.10829567	0.01205601	0.11215015	0.01408896
7650	2.99344688	0.00338511	1.97843129	0.33027882	2.59256661	0.06715334	0.03726325	8.02537942	0.85651655	0.02219834	0.10897948	0.01230563	0.11283348	0.01439041
7660	2.99385673	0.00344565	1.9775621	0.32563154	2.59743769	0.06770704	0.0377311	8.02457744	0.8576924	0.02235713	0.10747847	0.01247201	0.11133648	0.01456709
7670	2.9997871	0.0033962	1.981087	0.32640163	2.58315356	0.06548113	0.03571305	8.01752674	0.85808938	0.0217409	0.10831123	0.01185849	0.11204643	0.01383973
7680	2.99330435	0.00341683	1.98847208	0.32468244	2.58542218	0.06500047	0.03835159	8.01943562	0.85803295	0.02158489	0.10764109	0.01274108	0.11141865	0.01486632
7690	3.00245294	0.00328579	1.9828872	0.32778515	2.57502678	0.06432224	0.03772258	8.01215269	0.85705808	0.02140479	0.1089839	0.01255323	0.11279963	0.01467647
7700	2.98924053	0.00327292	1.98150875	0.3306369	2.59795191	0.06415212	0.03781267	8.02888856	0.85738689	0.02119523	0.10891872	0.01249916	0.11269683	0.01460861
7710	3.01063064	0.003372	1.97239234	0.32251326	2.57441558	0.06449553	0.04116012	8.01062294	0.85751063	0.02149421	0.10732057	0.01367459	0.1111168	0.01602766
7720	3.00512582	0.00326928	1.98132837	0.32208367	2.57772432	0.06372031	0.03811863	8.01051102	0.85878753	0.02122196	0.10729852	0.01269198	0.11103336	0.01480572
7730	3.00239969	0.00327469	1.9753269	0.33602722	2.57920016	0.06252866	0.0376447	8.01692231	0.85540625	0.0207397	0.111378	0.01247606	0.11520042	0.01461001
7740	3.00571664	0.00326798	1.9702092	0.33043201	2.58624993	0.06201627	0.03781968	8.01610984	0.85740507	0.0205688	0.10948475	0.01254137	0.11322821	0.01466844
7750	2.99618067	0.00329503	1.97641207	0.33035724	2.5968581	0.06067146	0.03865133	8.02221062	0.858133	0.02005804	0.10907666	0.0127323	0.11277802	0.0149245
7760	2.99896266	0.00306662	1.98243819	0.3279732	2.58646901	0.05952075	0.037008	8.0180648	0.85905801	0.01977574	0.10886966	0.01229659	0.11246275	0.01433517
7770	3.00735137	0.00367752	1.97175952	0.32542598	2.58740099	0.05982711	0.03577425	8.01496596	0.86006169	0.01988302	0.10811918	0.01193612	0.11165426	0.01389591
7780	3.00880458	0.00317429	1.98140799	0.33199895	2.5666713	0.05811356	0.03499632	8.00946727	0.85788217	0.01940237	0.11096987	0.01174558	0.11451935	0.01372662
7790	2.99240675	0.00341075	1.98231542	0.33193402	2.59904487	0.05775906	0.03608707	8.02309165	0.85925116	0.01909783	0.10970909	0.01194192	0.11320972	0.01391712
7800	2.98564643	0.00336291	1.97839051	0.33163871	2.61972518	0.05753821	0.03363906	8.03364979	0.86101456	0.01893391	0.10899255	0.01105898	0.11235568	0.0128602
7810	2.98353927	0.00334823	1.99195521	0.33132354	2.60361274	0.05803122	0.03367535	8.02878421	0.86015125	0.01919499	0.10950357	0.01115019	0.11292575	0.01298589
7820	2.98107748	0.00343353	1.98589748	0.33032062	2.61680924	0.05794142	0.03616983	8.03343091	0.86036051	0.01909319	0.10861472	0.01193157	0.11207722	0.01389567
7830	2.98675258	0.00348138	1.97840874	0.3321019	2.61414176	0.05742947	0.0380406	8.03131789	0.85953727	0.01893528	0.10912541	0.0125446	0.11262064	0.01460851
7840	2.98164441	0.00323203	1.98603651	0.3351166	2.6102169	0.05654464	0.03892658	8.03304548	0.85861557	0.01863267	0.110067	0.01283056	0.11360709	0.01499151
7850	2.98573548	0.00356779	1.9840213	0.32905413	2.60316159	0.05720333	0.04261662	8.03201192	0.85860323	0.0188799	0.10845154	0.01406533	0.11212769	0.01642991
7860	2.99542994	0.00322673	1.97864897	0.33111227	2.59478536	0.05733859	0.04106657	8.02242925	0.85798193	0.01896385	0.10944986	0.01360437	0.11310441	0.01588773
7870	2.98552877	0.0031971	1.98020961	0.34023582	2.60141202	0.05585868	0.04331681	8.03257983	0.85576425	0.01840179	0.11154376	0.0142902	0.11527948	0.01673725
7880	2.97594999	0.00337195	1.98633983	0.33339965	2.61357687	0.05786734	0.0457741	8.03873656	0.85685679	0.0189865	0.10912671	0.01503	0.11294334	0.01757828
7890	2.97178794	0.00323426	1.99560347	0.33283565	2.61331455	0.05464931	0.04703634	8.03694761	0.85766886	0.01798313	0.10919058	0.01550587	0.11291991	0.01814202
7900	2.97797575	0.003129	1.98449113	0.33376301	2.61302608	0.05534191	0.04728331	8.03882043	0.85693221	0.0182446	0.10941589	0.01558238	0.11321911	0.01825382
7910	2.97609564	0.00338135	1.98820379	0.33271248	2.61119993	0.05466741	0.04865485	8.03902015	0.85709947	0.01799883	0.10914788	0.01611598	0.11294994	0.01887085
7920	2.99154832	0.00348717	1.98145374	0.33053638	2.59243489	0.05561842	0.04918525	8.02433415	0.85623969	0.01838959	0.10905206	0.01631865	0.11294149	0.01909284
7930	3.01848222	0.00321111	1.96421897	0.32795259	2.56331132	0.05497002	0.0534408	8.00680734	0.85459712	0.01829244	0.1092693	0.01784114	0.1133539	0.02093283
7940	3.01848222	0.00321111	1.96421897	0.32795259	2.56331132	0.05497002	0.0534408	8.00680734	0.85459712	0.01829244	0.1092693	0.01784114	0.1133539	0.02093283
7950	2.98286157	0.0033152	1.98974598	0.33358654	2.59087722	0.05529606	0.05355079	8.02866713	0.85421948	0.01823968	0.10991401	0.01762682	0.11399517	0.02070361
7960	2.99313642	0.00311101	1.9825967	0.33313983	2.5822386	0.05456203	0.05137896	8.02474491	0.85477931	0.01806136	0.11016932	0.01699	0.11415907	0.0199361
7970	2.98920314	0.00341744	1.98536938	0.3310997	2.59000745	0.05473765	0.05164318	8.02391152	0.85554774	0.01808453	0.10932615	0.01704159	0.11330101	0.01998113
7980	2.99889556	0.00322576	1.97145768	0.33730973	2.58427989	0.05446473	0.05216426	8.02250206	0.85341161	0.01798977	0.11134943	0.01724918	0.11540387	0.02026682
7990	2.987797	0.00341712	1.98273412	0.32791276	2.59646017	0.05437546	0.05512521	8.0270158	0.85591674	0.01792794	0.10801147	0.01814385	0.11203877	0.02125116
8000	2.99669063	0.00323978	1.9777154	0.33097551	2.58249483	0.05542786	0.05398456	8.0220044	0.85435532	0.01834074	0.10946219	0.01784174	0.11356571	0.02093644
8010	2.99292385	0.00312627	1.97661503	0.33673317	2.58759574	0.05497391	0.05228857	8.02702819	0.8535978	0.01813363	0.11103083	0.01723774	0.11508877	0.02023621
8020	2.99794248	0.00314519	1.97615156	0.33727676	2.57650185	0.05433074	0.05510931	8.02121518	0.8522896	0.01797556	0.11149843	0.01823641	0.11567088	0.0214303
8030	2.98974555	0.00331727	1.98214089	0.33131286	2.58498379	0.0538942	0.0614403	8.02489863	0.85269636	0.01777475	0.10925594	0.02027295	0.11356469	0.02382381
8040	2.98762436	0.00359293	1.9818378	0.33059474	2.58161339	0.05432142	0.06750604	8.02863696	0.85088756	0.01790505	0.10894878	0.02225861	0.11350332	0.02621547
8050	2.98957883	0.00318902	1.98182932	0.33247066	2.5749892	0.0537393	0.0706947	8.02614394	0.84931925	0.01772292	0.10964847	0.02330935	0.11432776	0.02747032
8060	2.98260439	0.0031458	1.98329712	0.33308921	2.57890954	0.05410071	0.07599371	8.03406202	0.84776713	0.01778937	0.10948579	0.02495772	0.11437003	0.02946318
8070	2.98936717	0.00323535	1.97841686	0.33479965	2.57772658	0.05327895	0.07129479	8.02825873	0.84875016	0.01754794	0.11022653	0.02347537	0.11493475	0.0276757
8080	2.98446543	0.00361572	1.98259644	0.33792246	2.57744589	0.05264896	0.0729915	8.02955487	0.84754683	0.01732467	0.11110998	0.02401852	0.11589957	0.02835914
8090	2.99307124	0.00339207	1.98428348	0.33766135	2.55387869	0.05330187	0.07440425	8.02279696	0.84586076	0.01765841	0.11182948	0.02465135	0.11676906	0.02916295
8100	2.98567071	0.00335327	1.98594446	0.33541986	2.56798975	0.05311	0.07511821	8.02940133	0.84708382	0.01751808	0.11061906	0.02477904	0.11550119	0.02926491
8110	2.99087904	0.00315693	1.975816	0.3406474	2.56993593	0.05221121	0.07324725	8.03021828	0.84650934	0.01719748	0.11215048	0.02414269	0.11698741	0.02854592
8120	2.98649671	0.00340229	1.98530869	0.33940341	2.57076678	0.05098424	0.0714972	8.02703398	0.8478134	0.01681766	0.11181112	0.02355782	0.11651775	0.02782637
8130	2.99141468	0.00318949	1.98236149	0.34805313	2.55957142	0.05135817	0.06733409	8.02514768	0.84580764	0.01697378	0.11497664	0.02224194	0.11966331	0.02631674
8140	2.98445277	0.00322818	1.98489419	0.34938216	2.57593381	0.05128084	0.06203374	8.02853823	0.84776453	0.01687751	0.11494883	0.02040913	0.11939387	0.02409361
8150	2.99577583	0.00343986	1.97729732	0.34769267	2.5699626	0.05010509	0.05811188	8.02188601	0.84939989	0.01656249	0.11484815	0.01918947	0.11910374	0.02261673
8160	2.9930046	0.00359153	1.9720516	0.35793765	2.57723712	0.0497167	0.05401738	8.02719959	0.84811813	0.0163625	0.11773901	0.01778036	0.12189163	0.02097225
8170	3.01376338	0.0038967	1.95216885	0.35527867	2.56974165	0.04893409	0.04996513	8.01876254	0.84966781	0.01619019	0.1176314	0.0165106	0.1216002	0.01943673
8180	2.99283617	0.0043389	1.97609913	0.35567324	2.57946015	0.04727145	0.04849067	8.02538102	0.85103332	0.01560331	0.11735537	0.01600799	0.12118115	0.01882194
8190	2.98892255	0.00389661	1.98106911	0.36153228	2.57794454	0.04659836	0.04550695	8.02782216	0.85042653	0.01537234	0.11919303	0.0150081	0.12293108	0.01766487
8200	2.98286775	0.00387674	1.98259935	0.35698387	2.59391515	0.0460589	0.04459961	8.03314552	0.85278972	0.015159	0.11738904	0.01466225	0.12099837	0.0172065
8210	2.98563606	0.00406544	1.98328049	0.36065044	2.58542005	0.04564994	0.0430518	8.02970247	0.85191344	0.0150449	0.11885709	0.01418457	0.12243203	0.01665384
8220	2.98644609	0.00369802	1.97944825	0.3696828	2.5810316	0.04500445	0.04340794	8.03154435	0.84929334	0.01480723	0.12160537	0.01429406	0.12525016	0.01684017
8230	2.99578421	0.00337148	1.97803928	0.36522545	2.57476795	0.04343946	0.04204813	8.02108964	0.85107351	0.01435779	0.12067872	0.01388998	0.12419031	0.01633473
8240	2.99704815	0.00328313	1.97666853	0.36734198	2.57013809	0.04419084	0.04155253	8.02244566	0.85017949	0.01461498	0.12146448	0.01374105	0.12500509	0.01616684
8250	3.00012405	0.00320725	1.97885626	0.36567056	2.56704234	0.04241542	0.04077658	8.01638867	0.8511951	0.01406474	0.121226	0.01351416	0.12466106	0.01588272
8260	3.00175847	0.00327602	1.97362587	0.38215892	2.55345129	0.04163868	0.04197546	8.01842045	0.84597646	0.01379064	0.12632198	0.01391092	0.1298897	0.01643504
8270	2.98778233	0.00475989	1.97364567	0.37788234	2.58674157	0.04040839	0.04074078	8.02930889	0.84915586	0.01327397	0.12419832	0.01337186	0.12759576	0.01576432
8280	2.99846051	0.00484928	1.96361703	0.37506864	2.58167832	0.03862422	0.04051213	8.02712644	0.85022465	0.01273949	0.12366292	0.01337293	0.12698413	0.01574201
8290	2.99684926	0.00423615	1.97976391	0.37623034	2.56348743	0.03904716	0.03960893	8.0188421	0.84925212	0.01294776	0.12467352	0.01312659	0.12801268	0.01546711
8300	2.99333986	0.00331744	1.9799804	0.38654188	2.56115994	0.03828252	0.03922457	8.02485841	0.84668187	0.01265171	0.12770424	0.01296217	0.13106085	0.01531719
8310	2.99731139	0.00311176	1.98199102	0.37932416	2.5593635	0.03727738	0.03964741	8.01913604	0.84874423	0.01236048	0.12575159	0.0131437	0.12904209	0.01549378
8320	3.00357874	0.00317131	1.96873104	0.3862223	2.56289034	0.03561736	0.03903743	8.01852034	0.84759869	0.01178092	0.1277132	0.01290719	0.13094296	0.01523301
8330	2.98924072	0.00324093	1.98207309	0.38604687	2.57258058	0.03398928	0.03870091	8.02709122	0.84867586	0.01121492	0.12735573	0.01275349	0.13048391	0.01503986
8340	2.9919787	0.0039748	1.98024737	0.39268119	2.5637997	0.03291434	0.03836667	8.02388288	0.84676269	0.01087709	0.12968514	0.01267508	0.13281256	0.01497805
8350	2.99353835	0.0033178	1.98449391	0.38455425	2.56206727	0.03305068	0.03856091	8.0222106	0.84886369	0.01094574	0.12741373	0.01277685	0.13050778	0.01505813
8360	2.99191749	0.00345899	1.98627898	0.39190609	2.55892886	0.03093688	0.03897119	8.02068887	0.8472544	0.01024765	0.12959444	0.0129035	0.13266051	0.01523388
8370	2.99783009	0.0034654	1.97926902	0.39414268	2.5535225	0.03002893	0.03969877	8.02041624	0.84633085	0.00995284	0.1305514	0.01316491	0.13364049	0.01556451
8380	3.00091851	0.0036947	1.97639101	0.38965946	2.55912795	0.02906301	0.03858829	8.01693964	0.84835822	0.00963975	0.12920702	0.01279501	0.1321713	0.01509007
8390	3.00627452	0.00322088	1.9651411	0.39703998	2.55747432	0.02886118	0.03983943	8.01812648	0.84602761	0.00954757	0.13125922	0.0131656	0.13431484	0.0155785
8400	2.99488747	0.0034114	1.98158101	0.40034966	2.5561433	0.02701518	0.03738188	8.02116762	0.84622728	0.00894194	0.13245994	0.01237084	0.13534361	0.0146273
8410	2.99772201	0.00323573	1.97822737	0.40734671	2.54692076	0.02615647	0.03915541	8.0210927	0.84353231	0.00866235	0.13484031	0.01296502	0.13782176	0.01537973
8420	2.9962516	0.00312723	1.97948339	0.41180804	2.54375099	0.02563645	0.03940062	8.02230063	0.84219704	0.00848796	0.13627362	0.01304138	0.13927137	0.01549064
8430	3.00036974	0.00326378	1.98103465	0.41242275	2.53347541	0.02479127	0.03876606	8.01757467	0.84188813	0.00823668	0.13699454	0.01288064	0.13995272	0.01531186
8440	2.99151467	0.00310492	1.98357387	0.41553576	2.54441341	0.02419909	0.03909383	8.02575139	0.84166776	0.00800246	0.1374019	0.01292788	0.14033387	0.01536609
8450	2.99915517	0.00323346	1.98444339	0.41157795	2.53224615	0.02313241	0.03929518	8.01769565	0.84242089	0.00769577	0.13680157	0.01308178	0.1396995	0.01553508
8460	2.99932594	0.00321309	1.98336574	0.41960613	2.53186941	0.02214565	0.03733667	8.01469355	0.84094293	0.0073515	0.13930655	0.01239902	0.14211063	0.01474826
8470	3.00023053	0.00302574	1.97421559	0.41573935	2.5457026	0.02214851	0.03769267	8.02051687	0.84266561	0.00732719	0.13754055	0.01246666	0.14031788	0.01480214
8480	3.00394512	0.00321336	1.97096027	0.42238132	2.5371261	0.0211743	0.03835311	8.01756916	0.84044673	0.0070211	0.13983416	0.012698	0.14264333	0.01511396
8490	3.00578577	0.00321292	1.97279389	0.42417839	2.53078306	0.02014011	0.03721722	8.01509736	0.84017497	0.00668561	0.14078395	0.01235547	0.14351652	0.01471347
8500	3.00344557	0.00332505	1.97475385	0.43026877	2.52585905	0.02023095	0.03661661	8.01720505	0.83839143	0.00670386	0.14274699	0.01215772	0.14549471	0.0145127
8510	3.0061621	0.00348512	1.96596599	0.43350616	2.53112167	0.01851682	0.03685231	8.01912938	0.83824892	0.00612943	0.14341745	0.0122042	0.14609272	0.01456682
8520	3.02194274	0.0032365	1.94804061	0.43897309	2.52291788	0.01813083	0.03614639	8.01221285	0.83653576	0.00601225	0.14546879	0.0119832	0.14813182	0.01432886
8530	3.01446838	0.00338548	1.94585078	0.44418243	2.5365012	0.01743389	0.03636509	8.02025425	0.83602301	0.00573178	0.14625173	0.01199348	0.14889031	0.01435125
8540	3.00740118	0.00317351	1.9690341	0.4421204	2.51816532	0.0163788	0.03681889	8.01694318	0.83576601	0.00543792	0.14657345	0.01222262	0.14920427	0.01463265
8550	2.9933646	0.00346024	1.9909567	0.43630305	2.51960188	0.01664477	0.03641483	8.01864754	0.83751682	0.00553205	0.14484657	0.01210456	0.14743898	0.014456
8560	3.00823329	0.00311961	1.97910503	0.44052867	2.50469435	0.01527719	0.03701538	8.01021565	0.83566654	0.00509784	0.14689837	0.01233726	0.1495054	0.01477159
8570	2.99908695	0.00328531	1.97774562	0.44842966	2.51650417	0.01520762	0.03691836	8.02033218	0.83417064	0.00503977	0.14856003	0.01222955	0.15116886	0.0146704
8580	2.99746667	0.00298046	1.98288925	0.44833712	2.51431997	0.01414096	0.03721962	8.01886243	0.8343425	0.00469157	0.14860295	0.01236298	0.15117314	0.0148208
8590	2.99969553	0.00345186	1.9674532	0.46681436	2.51390025	0.01424089	0.03599786	8.02481443	0.82942134	0.00470076	0.15398702	0.01189088	0.15657811	0.01433961
8600	3.00464857	0.0032942	1.96420339	0.46768766	2.50807176	0.01341778	0.03714552	8.02155448	0.82878895	0.00443258	0.15450133	0.01227714	0.15712753	0.01481947
8610	3.01437108	0.00302515	1.96522266	0.45533277	2.50081956	0.01310031	0.03732678	8.01078658	0.83201524	0.00435863	0.15121843	0.01240769	0.1537907	0.01492173
8620	2.99682676	0.00319789	1.98437567	0.46290842	2.50059549	0.0120149	0.03676065	8.01889525	0.83030666	0.00398985	0.15349569	0.0122078	0.15601593	0.01470284
8630	2.99782796	0.00325418	1.97823841	0.46815367	2.50186766	0.01153201	0.03777886	8.02105426	0.82873546	0.00382265	0.15493316	0.01250873	0.15750041	0.01510024
8640	2.99992689	0.00317873	1.97819327	0.47747213	2.48906556	0.01097447	0.03642405	8.02036038	0.82593135	0.00363905	0.15834352	0.01208608	0.16087049	0.01464029
8650	2.99798283	0.00310268	1.98764092	0.47257237	2.48336541	0.01168634	0.03656258	8.01748411	0.82671945	0.00388638	0.15722529	0.01216888	0.15978557	0.01472317
8660	3.00060705	0.00321622	1.97195249	0.47637171	2.49818488	0.01096912	0.03820213	8.02089738	0.82616703	0.00363119	0.15755084	0.01265094	0.16015401	0.01531769
8670	2.9984294	0.00320619	1.97613336	0.48240432	2.49082258	0.00992207	0.03775437	8.02192319	0.82440992	0.00328633	0.15980212	0.01250163	0.16236723	0.01517997
8680	3.00034163	0.00312782	1.97084412	0.48588263	2.49305286	0.01014598	0.03659504	8.0222269	0.8237151	0.00336438	0.16079049	0.01213004	0.16332543	0.01474153
8690	3.00396972	0.00308588	1.97203746	0.4828732	2.48834539	0.00943367	0.03658201	8.01762801	0.82462089	0.00313534	0.16011383	0.01212994	0.16259592	0.01471924
8700	2.99606888	0.00295588	1.97685803	0.48992424	2.49057597	0.00949376	0.03650912	8.02270659	0.82279945	0.00313895	0.16199613	0.01206547	0.16449284	0.01466825
8710	2.99454759	0.00329152	1.98045917	0.49445324	2.48190247	0.00944336	0.03606261	8.02370264	0.82129372	0.00312747	0.16363346	0.01194536	0.16613678	0.01455277
8720	2.99540903	0.00321566	1.97583876	0.4993579	2.48163574	0.00911867	0.03782652	8.02461206	0.81961498	0.0030155	0.16490869	0.01249471	0.16750379	0.01525709
8730	3.00761725	0.00305233	1.96637004	0.50192329	2.47144139	0.00900282	0.03649576	8.01649023	0.81865519	0.00298646	0.16630774	0.01208454	0.16884839	0.01477011
8740	2.98994507	0.00316708	1.98109712	0.50449645	2.48064673	0.00895329	0.03746421	8.02712455	0.81817466	0.00295632	0.16650106	0.01236795	0.1690958	0.0151278
8750	3.00752409	0.00313267	1.97083847	0.50380559	2.46130482	0.00893681	0.03627664	8.01602889	0.81768947	0.00296722	0.16729065	0.01205266	0.16984157	0.01474931
8760	2.99879676	0.0032778	1.98197545	0.5059927	2.46128293	0.00854088	0.03572762	8.01839306	0.8171982	0.00284261	0.16808015	0.01187903	0.17059439	0.01455279
8770	3.02316166	0.00314844	1.95312015	0.50972101	2.45180556	0.00893588	0.03527281	8.00909413	0.81571952	0.00297936	0.16956325	0.01173787	0.17209928	0.01440467
8780	3.00069195	0.00329183	1.95945805	0.51490775	2.48025883	0.00860115	0.0355387	8.02992277	0.81575431	0.00283854	0.16971534	0.0117237	0.17221903	0.01438035
8790	2.99886795	0.00331719	1.97609893	0.51480033	2.46037861	0.00868842	0.0358122	8.02166703	0.81492006	0.00287281	0.17038339	0.01185677	0.17292149	0.01455634
8800	3.01360712	0.00321051	1.96985748	0.51018299	2.44525681	0.00831526	0.03543445	8.01075333	0.81546719	0.00277228	0.16994955	0.01181098	0.17245987	0.0144901
8810	3.00397488	0.00305761	1.97233207	0.51945158	2.45370642	0.00813808	0.0359059	8.01703641	0.81330106	0.00269332	0.17208135	0.01192427	0.17463149	0.01467073
8820	3.01001039	0.0030739	1.95818022	0.52179881	2.45904912	0.00874148	0.03615097	8.01864631	0.81277455	0.00288316	0.17239813	0.01194417	0.17499114	0.01470295
8830	3.01085576	0.00308263	1.96322047	0.50741572	2.46164702	0.01014517	0.0361014	8.01643458	0.81651344	0.00336612	0.16815071	0.01196973	0.17076603	0.01466666
8840	3.02222241	0.00319102	1.95890054	0.48408755	2.46038014	0.01613569	0.03575803	8.00959722	0.82132605	0.00540876	0.1613035	0.01196169	0.16408994	0.01456174
8850	3.01920924	0.00332829	1.92159965	0.51194256	2.48433054	0.01907278	0.03575268	8.03835444	0.8146586	0.00626444	0.16735375	0.01181021	0.1702993	0.0144782
